map_name,map_desc,lat,long
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/golden-ming-the-acacia-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Golden Ming - The Acacia Hotel",-6.189601,106.847131
Asian | indonesia | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/promenade-cafe-the-acacia-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Promenade Cafe - The Acacia Hotel",-6.189601,106.847131
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-kramat-126-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga Kramat 126",-6.185333333,106.8441667
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/baso-malang-karapitan-1-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Baso Malang Karapitan",-6.176911111,106.8408806
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/spices-lumire-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Spices - Lumire Hotel",-6.176436111,106.8403639
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/rendezvous-lumire-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Rendezvous Lounge - Lumire Hotel",-6.17635,106.8402417
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga Resto",-6.176217,106.84089
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sushi-saki-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Saki",-6.176217,106.84089
Asian | sushi | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/niwa-lumire-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Niwa - Lumire Hotel",-6.176202778,106.8402722
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/blue-oasis-oasis-amir-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Blue Oasis - Oasis Amir Hotel",-6.174033,106.837815
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-garden-coffee-shop-oasis-amir-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Garden Coffee Shop - Oasis Amir Hotel",-6.174033,106.837815
Asian | chinese | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/tien-chao-gran-melia-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Tien Chao - Gran Melia",-6.235166667,106.83
Asian | chinese | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/cafe-gran-via-gran-melia-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cafe Gran Via - Gran Melia",-6.235109,106.830074
Asian | indonesia | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/cafe-gran-via-gran-melia-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cafe Gran Via - Gran Melia",-6.235109,106.830074
Asian | sushi | cost-5 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/yoshi-izakaya-gran-melia-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Yoshi Izakaya - Gran Melia",-6.235,106.8298333
Asian | chinese | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/ling-ling-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ling Ling",-6.229222,106.825087
Asian | indonesia | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bauhaus-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bauhaus 1933",-6.229222,106.825087
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/oakroom-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Oakroom",-6.2275,106.8261667
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/sushi-tei-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Tei",-6.2255,106.8235
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-itjong-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Itjong",-6.225413889,106.8226167
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakso-solo-samrat-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Solo Samrat",-6.22506,106.824126
Asian | indonesia | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/exodus-lounge-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Exodus Lounge",-6.224833333,106.8303333
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-gm-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi GM",-6.2245,106.8265
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.224333333,106.8265
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/makansushi-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Makansushi",-6.224333333,106.8296667
Asian | indonesia | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bacco-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bacco",-6.223666667,106.8233333
Asian | chinese | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/olam-js-luwansa-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Olam - JS Luwansa Hotel",-6.222855,106.833167
Asian | indonesia | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/olam-js-luwansa-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Olam - JS Luwansa Hotel",-6.222855,106.833167
Asian | sushi | cost-2 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/akane-crowne-plaza-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Akane - Crowne Plaza",-6.22154,106.814811
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/baso-malang-karapitan-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Baso Malang Karapitan",-6.2215,106.8325
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-gm-1-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi GM",-6.220921,106.832508
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-1-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.217166667,106.8311667
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/kembang-goela-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kembang Goela",-6.217008,106.816601
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/baso-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Baso",-6.217,106.8188333
Asian | bakmi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-2-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.216666667,106.819
Asian | sushi | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/iseya-robatayaki-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Iseya Robatayaki",-6.216666667,106.819
Asian | chinese | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/din-tai-fung-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Din Tai Fung",-6.215333333,106.821
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/sushi-kiosk-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi! Kiosk",-6.215333333,106.821
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/takigawa-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Takigawa",-6.214833333,106.8303333
Asian | indonesia | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/seasons-cafe-four-seasons-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Seasons Cafe - Four Seasons",-6.206,106.828
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/d-sushi-box-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> D' Sushi Box",-6.220125,106.8148806
Asian | sushi | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kin-no-taki-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kin No Taki",-6.219869444,106.8149028
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-1-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.219736111,106.8148278
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/mlinjo-express-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mlinjo Express",-6.219736111,106.8148278
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sushi-station-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Station",-6.219726,106.814478
Asian | chinese | cost-3 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pearl-jw-marriott-hotel-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pearl - JW Marriott Hotel",-6.228,106.8268333
Asian | bakso | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.224166667,106.8266667
Asian | chinese | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/chubby-taiwan-street-snacks-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Chubby Taiwan Street Snacks",-6.224166667,106.8266667
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/leeloo-siomay-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> LeeLoo Siomay",-6.224166667,106.8266667
Asian | indonesia | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bebek-bengil-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bebek Bengil",-6.218268,106.834931
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/sushinest-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushinest",-6.218268,106.834931
Asian | sushi | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/goku-shabu-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Goku Shabu",-6.2155,106.8301667
Asian | sushi | cost-4 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/akira-back-indonesia-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Akira Back Indonesia",-6.208111,106.828204
Asian | chinese | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/din-tai-fung-karet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Din Tai Fung",-6.224333333,106.8231667
Asian | bakmi | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bakmi-gm-1-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi GM",-6.155144444,106.8178639
Asian | bakso | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bakso-akiaw-mangga-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Akiaw",-6.149814345,106.8178233
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/nasi-hainam-ala-medan-32-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Nasi Hainam Campur Ala Medan 32",-6.149151,106.8174167
Asian | chinese | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/chiao-tung-mercure-jakarta-kota-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Chiao Tung - Mercure Jakarta Kota",-6.148833333,106.8173333
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/kirana-cafe-mercure-jakarta-kota-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kirana Cafe - Mercure Jakarta Kota",-6.148833333,106.8173333
Asian | indonesia | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/spice-restaurant-mercure-jakarta-kota-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Spice Restaurant - Mercure Jakarta Kota",-6.148833333,106.8173333
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/yi-pin-fu-rong-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Yi Pin Fu Rong",-6.14705,106.8178028
Asian | indonesia | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/le-bar-hotel-novotel-gajah-mada-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Le Bar - Hotel Novotel Gajah Mada",-6.146958333,106.8176417
Asian | chinese | cost-4 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-restaurant-sun-city-hotel-hayam-wuruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Restaurant - Sun City Hotel",-6.14608,106.816932
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/fajar-kitchen-my-hotel-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Fajar Kitchen - My Hotel",-6.145738889,106.8166194
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bakpau-siomay-ming-yen-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakpau & Siomay Ming Yen",-6.144784663,106.8126722
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/sate-babi-sop-bakut-39-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sate Babi + Sop Bakut 39",-6.143844444,106.8179333
Asian | indonesia | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bubur-kacang-ijo-beraroma-jeruk-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bubur Kacang Ijo Beraroma Jeruk",-6.143677778,106.8177806
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/pinang-sari-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pinang Sari",-6.140030556,106.8170611
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/sedap-wangi-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sedap Wangi",-6.139558333,106.8168028
Asian | bakmi | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/mie-ayam-barokah-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Mie Ayam Barokah",-6.1345869,106.8129231
Asian | bakso | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bakso-rudal-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Rudal",-6.1345869,106.8129231
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/cafe-batavia-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cafe Batavia",-6.134353,106.812694
Asian | chinese | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/1001-restaurant-1001-hotel-kota?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> 1001 Restaurant - 1001 Hotel",-6.132666667,106.8141667
Asian | bakmi | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/kantin-olin-tambora?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kantin Olin",-6.154166667,106.797
Asian | chinese | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-royal-jade-restaurant-tambora?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Royal Jade Restaurant",-6.152977778,106.7972556
Asian | indonesia | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-royal-jade-restaurant-tambora?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Royal Jade Restaurant",-6.152977778,106.7972556
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bakpau-ilufa-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakpau Ilufa",-6.144497222,106.7937472
Asian | bakmi | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/bakmi-sentosa-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Sentosa",-6.142663889,106.7964333
Asian | chinese | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/rumah-makan-sedap-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Rumah Makan Sedap",-6.142641667,106.7964083
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/shabu-shabu-house-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Shabu Shabu House",-6.227013889,106.7977
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/zhuma-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Zhuma",-6.226905556,106.7980417
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/genki-sushi-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Genki Sushi",-6.226166667,106.7993333
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/paradise-dynasty-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Paradise Dynasty",-6.225713889,106.8001639
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/roemah-rempah-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Roemah Rempah",-6.225697222,106.7997667
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/katsura-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Katsura",-6.225641667,106.7995139
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/din-tai-fung-1-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Din Tai Fung",-6.225602778,106.7992333
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sushi-tei-1-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Tei",-6.225583333,106.7992028
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ming-dining-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ming Dining",-6.224863889,106.8001944
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/takigawa-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Takigawa",-6.224852778,106.8001944
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sushi-sei-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Sei",-6.225630556,106.8011167
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/din-tai-fung-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Din Tai Fung",-6.225136111,106.8010861
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/nan-xiang-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Nan Xiang",-6.225002778,106.80075
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ippachi-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ippachi",-6.224833333,106.8012306
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/torico-restaurant-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Torico Restaurant",-6.224666667,106.8043333
Asian | sushi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sushi-tei-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sushi Tei",-6.224486111,106.80075
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jjroyalbistro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> JJ Royal Bistro",-6.224072222,106.80075
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/dapour-century-park-hotel-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dapour - Century Park Hotel",-6.222588,106.802483
Asian | chinese | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/nan-xiang-the-sultan-hotel-jakarta-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Nan Xiang - The Sultan Hotel Jakarta",-6.218378,106.808928
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakmi-naga-3-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakmi Naga",-6.216378,106.814231
Asian | chinese | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/table8-hotel-mulia-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Table8 - Hotel Mulia",-6.215307,106.79748
Asian | indonesia | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-cafe-hotel-mulia-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Cafe - Hotel Mulia",-6.215307,106.79748
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bakso Lapangan Tembak Senayan",-6.214333333,106.7981667
Asian | bakmi | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/waroeng-25-bendungan-hilir?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waroeng 25",-6.213333333,106.8126667
Asian | bakso | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/waroeng-25-bendungan-hilir?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waroeng 25",-6.213333333,106.8126667
Asian | indonesia | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bengawan-solo-restaurant-grand-sahid-jaya-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bengawan Solo Restaurant - Grand Sahid Jaya",-6.21195,106.8187167
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sahid-ah-yat-seafood-grand-sahid-jaya-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sahid Ah Yat Seafood - Grand Sahid Jaya",-6.211922222,106.8187111
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/polo-lounge-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Polo Lounge",-6.210666667,106.8156667
Asian | indonesia | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/polo-lounge-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Polo Lounge",-6.210666667,106.8156667
Asian | chinese | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ah-yat-abalone-forum-restaurant-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ah Yat Abalone Forum Restaurant",-6.209833333,106.8213333
Asian | sushi | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/honzen-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Honzen",-6.209485,106.820999
